id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 23057390 ,64c598a9-5abb-11e8-911c-28924ad12c5c,  -21.256000 ,  -48.867000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,PINDORAMA,Cerrado
 23057387 ,64c598a6-5abb-11e8-911c-28924ad12c5c,  -21.012000 ,  -49.249000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,IBIRÁ,Mata Atlântica
 23057386 ,64c598a5-5abb-11e8-911c-28924ad12c5c,  -20.159000 ,  -50.223000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,MACEDÔNIA,Mata Atlântica
 23057378 ,64c598a4-5abb-11e8-911c-28924ad12c5c,  -21.013000 ,  -48.703000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,PARAÍSO,Mata Atlântica
 23057377 ,64c598a3-5abb-11e8-911c-28924ad12c5c,  -21.762000 ,  -47.709000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,DESCALVADO,Cerrado
 23057375 ,554a760f-5abb-11e8-911c-28924ad12c5c,  -21.014000 ,  -48.714000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,PARAÍSO,Mata Atlântica
 23057372 ,554a760c-5abb-11e8-911c-28924ad12c5c,  -21.763000 ,  -47.719000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,DESCALVADO,Cerrado
 23057362 ,554a7608-5abb-11e8-911c-28924ad12c5c,  -20.474000 ,  -50.380000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,SÃO JOÃO DAS DUAS PONTES,Mata Atlântica
 23057360 ,554a7606-5abb-11e8-911c-28924ad12c5c,  -21.372000 ,  -47.546000 ,2005-04-04 16:52:00,Brasil,SÃO PAULO,SERRA AZUL,Cerrado
 23086832 ,64c7d24f-5abb-11e8-911c-28924ad12c5c,  -21.872000 ,  -48.349000 ,2005-04-06 16:39:00,Brasil,SÃO PAULO,BOA ESPERANÇA DO SUL,Cerrado
 23086831 ,64c7d24e-5abb-11e8-911c-28924ad12c5c,  -21.400000 ,  -47.019000 ,2005-04-06 16:39:00,Brasil,SÃO PAULO,MOCOCA,Cerrado
 23086830 ,64c7d24d-5abb-11e8-911c-28924ad12c5c,  -21.885000 ,  -48.362000 ,2005-04-06 16:39:00,Brasil,SÃO PAULO,BOA ESPERANÇA DO SUL,Cerrado
 23086888 ,554aff5c-5abb-11e8-911c-28924ad12c5c,  -20.733000 ,  -48.952000 ,2005-04-06 16:40:00,Brasil,SÃO PAULO,OLÍMPIA,Mata Atlântica
 23086884 ,554aff58-5abb-11e8-911c-28924ad12c5c,  -20.864000 ,  -48.692000 ,2005-04-06 16:40:00,Brasil,SÃO PAULO,MONTE AZUL PAULISTA,Mata Atlântica
