id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1422990958 ,5356d0dc-4448-38de-93fa-2d5c6d2f4e1f,  -21.837000 ,  -47.238000 ,2020-06-18 16:40:00,Brasil,SÃO PAULO,SANTA CRUZ DAS PALMEIRAS,Mata Atlântica
 1422990957 ,839f91ac-2261-3b41-9b7d-e9f5d7c67c56,  -22.556000 ,  -47.049000 ,2020-06-18 16:40:00,Brasil,SÃO PAULO,ARTUR NOGUEIRA,Cerrado
 1422990955 ,4f120efb-e7f8-314e-b685-b5d19b1ebb95,  -23.096000 ,  -47.963000 ,2020-06-18 16:40:00,Brasil,SÃO PAULO,PEREIRAS,Mata Atlântica
 1422990954 ,9635fadb-1e88-3fcb-8262-f0eb277c47b5,  -23.098000 ,  -47.978000 ,2020-06-18 16:40:00,Brasil,SÃO PAULO,PEREIRAS,Mata Atlântica
 1422990953 ,9cc33a44-e480-3fb7-9e8e-17150e8f388e,  -23.110000 ,  -47.286000 ,2020-06-18 16:40:00,Brasil,SÃO PAULO,INDAIATUBA,Mata Atlântica
 1500003672 ,9c76d196-0623-39e7-adb1-154076524ea5,  -23.384000 ,  -47.345000 ,2020-06-19 17:25:00,Brasil,SÃO PAULO,ITU,Mata Atlântica
 1520689067 ,338f8fbe-ebe9-3716-bcfc-8cffef14b327,  -21.790000 ,  -52.055000 ,2020-11-28 17:10:00,Brasil,SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica
 1520688751 ,aafd2105-6485-302b-9c1b-4e9bb38bab07,  -21.788000 ,  -52.046000 ,2020-11-28 17:10:00,Brasil,SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica
 1500069607 ,4b0b156f-c4df-3576-8592-39ed3bc8c90f,  -22.580000 ,  -47.469000 ,2020-06-20 16:30:00,Brasil,SÃO PAULO,LIMEIRA,Mata Atlântica
 1500069606 ,3736c5a2-36d8-35cf-b9b3-aabda6402727,  -22.590000 ,  -47.461000 ,2020-06-20 16:30:00,Brasil,SÃO PAULO,LIMEIRA,Mata Atlântica
 1520764402 ,e00d2ef1-7c29-306c-af33-1c6f1e7a7069,  -23.565000 ,  -46.146000 ,2020-11-29 16:15:00,Brasil,SÃO PAULO,MOGI DAS CRUZES,Mata Atlântica
 1520764355 ,f5ae0f1d-6d61-3249-96f5-697d45d85535,  -23.562000 ,  -46.139000 ,2020-11-29 16:15:00,Brasil,SÃO PAULO,MOGI DAS CRUZES,Mata Atlântica
 1500140019 ,0e982acf-d774-3430-a0a0-b7c81fb4af0e,  -21.010000 ,  -48.293000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PITANGUEIRAS,Cerrado
 1500139857 ,a742708d-6378-39aa-9aca-19b4f310f377,  -20.595000 ,  -51.153000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PEREIRA BARRETO,Mata Atlântica
 1500139858 ,8434954f-788c-3440-806c-c36f540cb756,  -20.593000 ,  -51.143000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PEREIRA BARRETO,Mata Atlântica
 1500139850 ,98261e60-8a6f-35e6-a676-e0d9b071a304,  -20.716000 ,  -49.145000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,GUAPIAÇU,Cerrado
 1500140009 ,396da3e1-34dc-38fc-836b-cf2fac6144b8,  -21.049000 ,  -48.347000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PITANGUEIRAS,Cerrado
 1500140016 ,cb303c76-ac5b-30bc-a65c-920e39c85323,  -21.021000 ,  -48.303000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PITANGUEIRAS,Cerrado
 1500140017 ,c95dfa6a-92c4-39f6-98a5-a5a8a9b98181,  -21.019000 ,  -48.291000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PITANGUEIRAS,Cerrado
 1500140018 ,a3255c3f-f603-3065-8d6b-368c8e2ab2ae,  -21.011000 ,  -48.305000 ,2020-06-21 17:10:00,Brasil,SÃO PAULO,PITANGUEIRAS,Cerrado
 1520826580 ,54a618ef-7dea-3d0c-8103-341de0f0f182,  -20.215000 ,  -49.496000 ,2020-11-30 17:00:00,Brasil,SÃO PAULO,PAULO DE FARIA,Mata Atlântica
 1521252465 ,97b5eea2-7781-3e76-98c9-71a66a2dedf0,  -20.177000 ,  -48.639000 ,2020-12-04 16:35:00,Brasil,SÃO PAULO,COLÔMBIA,Cerrado
 1522047410 ,c9cf52ff-e435-3e1a-9434-ff0fa0d54f60,  -24.005000 ,  -46.434000 ,2020-12-13 16:30:00,Brasil,SÃO PAULO,PRAIA GRANDE,Mata Atlântica
 1522318786 ,ac2e7a60-4219-3ff2-8fec-3526920ed5e7,  -22.748000 ,  -48.342000 ,2020-12-16 17:00:00,Brasil,SÃO PAULO,BOTUCATU,Cerrado
 1522530833 ,85dddd73-387b-3284-b99a-fe29fc55ce56,  -22.583000 ,  -50.991000 ,2020-12-18 16:45:00,Brasil,SÃO PAULO,IEPÊ,Mata Atlântica
 1522530784 ,15190872-2819-35b0-b9b6-bda8b57069f6,  -22.784000 ,  -50.215000 ,2020-12-18 16:45:00,Brasil,SÃO PAULO,PALMITAL,Mata Atlântica
 1522530673 ,1ba415c2-59e3-32f5-aa08-5e6b08c68386,  -22.599000 ,  -51.634000 ,2020-12-18 16:45:00,Brasil,SÃO PAULO,PIRAPOZINHO,Mata Atlântica
 1522726995 ,c9ed7189-3a7b-3b2f-b0c5-f28a2673e017,  -23.031000 ,  -46.602000 ,2020-12-20 16:35:00,Brasil,SÃO PAULO,ATIBAIA,Mata Atlântica
 1522996309 ,38f08ef9-897b-3462-bc01-25a53772a8d8,  -19.951000 ,  -50.214000 ,2020-12-23 17:05:00,Brasil,SÃO PAULO,INDIAPORÃ,Mata Atlântica
 1522996241 ,51c7635d-08c7-3799-824a-d9a686de2a20,  -21.799000 ,  -50.880000 ,2020-12-23 17:05:00,Brasil,SÃO PAULO,OSVALDO CRUZ,Mata Atlântica
 1523340922 ,9249ef24-8dc6-3b25-9ca2-11b389f27df0,  -22.596000 ,  -51.824000 ,2020-12-27 16:40:00,Brasil,SÃO PAULO,PIRAPOZINHO,Mata Atlântica
 1523146457 ,3a2ce7cc-77f2-37dd-bc0b-2effcc6abf99,  -21.845000 ,  -47.946000 ,2020-12-25 16:55:00,Brasil,SÃO PAULO,IBATÉ,Cerrado
 1523146437 ,72860eb6-3d8a-388f-92c6-eeaa3c5dbdab,  -22.407000 ,  -50.887000 ,2020-12-25 16:55:00,Brasil,SÃO PAULO,JOÃO RAMALHO,Cerrado
 1517775466 ,e1d98b41-39cb-3b14-a06f-eef20b0cfd07,  -21.903000 ,  -47.033000 ,2020-11-02 16:35:00,Brasil,SÃO PAULO,CASA BRANCA,Cerrado
 1517775437 ,ee2d1672-7e9b-39a7-9a62-b814d733f43a,  -22.691000 ,  -47.266000 ,2020-11-02 16:35:00,Brasil,SÃO PAULO,AMERICANA,Cerrado
 1517775381 ,76d88aad-7159-376e-8836-7c9794c3251d,  -21.084000 ,  -48.619000 ,2020-11-02 16:35:00,Brasil,SÃO PAULO,PIRANGI,Mata Atlântica
 1517775114 ,c7a507d0-89b9-320d-acb1-a014348d1aab,  -21.091000 ,  -49.935000 ,2020-11-02 16:35:00,Brasil,SÃO PAULO,JOSÉ BONIFÁCIO,Mata Atlântica
 1517775090 ,5e4ee988-eff6-3a11-a71d-3d89eab75b14,  -21.317000 ,  -48.619000 ,2020-11-02 16:35:00,Brasil,SÃO PAULO,CÂNDIDO RODRIGUES,Mata Atlântica
