id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 57694912 ,56fc3589-5abb-11e8-911c-28924ad12c5c,  -20.408000 ,  -49.134000 ,2010-09-02 16:50:00,Brasil,SÃO PAULO,ICÉM,Cerrado
 53460811 ,5b12053a-5abb-11e8-911c-28924ad12c5c,  -21.498000 ,  -51.195000 ,2010-01-01 17:16:00,Brasil,SÃO PAULO,FLÓRIDA PAULISTA,Mata Atlântica
 53460806 ,318b9d81-5abb-11e8-911c-28924ad12c5c,  -21.496000 ,  -51.185000 ,2010-01-01 17:16:00,Brasil,SÃO PAULO,FLÓRIDA PAULISTA,Mata Atlântica
 53490000 ,3191f336-5abb-11e8-911c-28924ad12c5c,  -21.694000 ,  -49.753000 ,2010-01-03 17:04:00,Brasil,SÃO PAULO,LINS,Mata Atlântica
 53489999 ,3191f335-5abb-11e8-911c-28924ad12c5c,  -20.656000 ,  -48.116000 ,2010-01-03 17:04:00,Brasil,SÃO PAULO,MORRO AGUDO,Cerrado
 53489998 ,3191f334-5abb-11e8-911c-28924ad12c5c,  -21.639000 ,  -47.794000 ,2010-01-03 17:04:00,Brasil,SÃO PAULO,LUÍS ANTÔNIO,Cerrado
 53489996 ,5c7f3b17-5abb-11e8-911c-28924ad12c5c,  -21.047000 ,  -49.378000 ,2010-01-03 17:04:00,Brasil,SÃO PAULO,POTIRENDABA,Mata Atlântica
 53489995 ,5c7f3b16-5abb-11e8-911c-28924ad12c5c,  -22.327000 ,  -48.882000 ,2010-01-03 17:03:00,Brasil,SÃO PAULO,PEDERNEIRAS,Cerrado
 53506827 ,56d5d8a7-5abb-11e8-911c-28924ad12c5c,  -21.300000 ,  -50.346000 ,2010-01-04 17:47:00,Brasil,SÃO PAULO,BIRIGUI,Mata Atlântica
 53506804 ,31953bc3-5abb-11e8-911c-28924ad12c5c,  -21.300000 ,  -50.339000 ,2010-01-04 17:46:00,Brasil,SÃO PAULO,BIRIGUI,Mata Atlântica
 53523451 ,56d5d9dd-5abb-11e8-911c-28924ad12c5c,  -20.630000 ,  -49.990000 ,2010-01-05 16:52:00,Brasil,SÃO PAULO,NHANDEARA,Cerrado
 53523410 ,56d5d9cf-5abb-11e8-911c-28924ad12c5c,  -22.472000 ,  -48.921000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,AGUDOS,Cerrado
 53523409 ,56d5d9ce-5abb-11e8-911c-28924ad12c5c,  -20.973000 ,  -48.631000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,BEBEDOURO,Mata Atlântica
 53523408 ,56d5d9cd-5abb-11e8-911c-28924ad12c5c,  -22.421000 ,  -49.303000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,CABRÁLIA PAULISTA,Cerrado
 53523407 ,56d5d9cc-5abb-11e8-911c-28924ad12c5c,  -22.469000 ,  -48.929000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,AGUDOS,Cerrado
 53523406 ,56d5d9cb-5abb-11e8-911c-28924ad12c5c,  -21.580000 ,  -48.772000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado
 53523405 ,56d5d9ca-5abb-11e8-911c-28924ad12c5c,  -22.418000 ,  -49.309000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,CABRÁLIA PAULISTA,Cerrado
 53523399 ,56d5d9c8-5abb-11e8-911c-28924ad12c5c,  -21.535000 ,  -47.206000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,TAMBAÚ,Mata Atlântica
 53523397 ,56d5d9c6-5abb-11e8-911c-28924ad12c5c,  -20.994000 ,  -48.640000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,BEBEDOURO,Mata Atlântica
 53523396 ,56d5d9c5-5abb-11e8-911c-28924ad12c5c,  -23.627000 ,  -48.735000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,BURI,Cerrado
 53523395 ,56d5d9c4-5abb-11e8-911c-28924ad12c5c,  -21.885000 ,  -48.452000 ,2010-01-05 16:51:00,Brasil,SÃO PAULO,BOA ESPERANÇA DO SUL,Cerrado
 53523442 ,5c803bf8-5abb-11e8-911c-28924ad12c5c,  -20.359000 ,  -47.651000 ,2010-01-05 16:52:00,Brasil,SÃO PAULO,ITUVERAVA,Cerrado
 53539170 ,56d66451-5abb-11e8-911c-28924ad12c5c,  -22.386000 ,  -50.865000 ,2010-01-06 17:34:00,Brasil,SÃO PAULO,JOÃO RAMALHO,Cerrado
 53539152 ,56d66445-5abb-11e8-911c-28924ad12c5c,  -22.389000 ,  -50.880000 ,2010-01-06 17:34:00,Brasil,SÃO PAULO,JOÃO RAMALHO,Cerrado
 53553998 ,56d664b1-5abb-11e8-911c-28924ad12c5c,  -22.165000 ,  -47.563000 ,2010-01-07 16:39:00,Brasil,SÃO PAULO,CORUMBATAÍ,Cerrado
 53553995 ,56d664af-5abb-11e8-911c-28924ad12c5c,  -22.210000 ,  -48.689000 ,2010-01-07 16:39:00,Brasil,SÃO PAULO,ITAPUÍ,Mata Atlântica
 53626837 ,5c828480-5abb-11e8-911c-28924ad12c5c,  -22.234000 ,  -47.207000 ,2010-01-12 16:57:00,Brasil,SÃO PAULO,MOGI GUAÇU,Cerrado
 53626829 ,5c82847f-5abb-11e8-911c-28924ad12c5c,  -22.830000 ,  -50.164000 ,2010-01-12 16:57:00,Brasil,SÃO PAULO,PALMITAL,Mata Atlântica
 53626825 ,5af3da4a-5abb-11e8-911c-28924ad12c5c,  -21.648000 ,  -49.968000 ,2010-01-12 16:57:00,Brasil,SÃO PAULO,PROMISSÃO,Mata Atlântica
 53626840 ,56d6e62b-5abb-11e8-911c-28924ad12c5c,  -22.175000 ,  -47.113000 ,2010-01-12 16:57:00,Brasil,SÃO PAULO,MOGI GUAÇU,Cerrado
 53626839 ,56d6e62a-5abb-11e8-911c-28924ad12c5c,  -21.820000 ,  -47.335000 ,2010-01-12 16:57:00,Brasil,SÃO PAULO,SANTA CRUZ DAS PALMEIRAS,Mata Atlântica
