id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 192918542 ,595345b1-5abb-11e8-911c-28924ad12c5c,  -20.180000 ,  -49.818000 ,2016-01-22 16:49:00,Brasil,SÃO PAULO,CARDOSO,Cerrado
 194396093 ,4bd8dd81-5abb-11e8-911c-28924ad12c5c,  -20.314000 ,  -48.430000 ,2016-02-05 17:01:00,Brasil,SÃO PAULO,GUAÍRA,Cerrado
 194977983 ,59593742-5abb-11e8-911c-28924ad12c5c,  -20.948000 ,  -48.494000 ,2016-02-11 16:24:00,Brasil,SÃO PAULO,BEBEDOURO,Cerrado
 194978026 ,59593746-5abb-11e8-911c-28924ad12c5c,  -20.048000 ,  -49.473000 ,2016-02-11 16:25:00,Brasil,SÃO PAULO,PAULO DE FARIA,Mata Atlântica
 200078321 ,4c479f51-5abb-11e8-911c-28924ad12c5c,  -21.215000 ,  -50.844000 ,2016-04-25 17:02:00,Brasil,SÃO PAULO,VALPARAÍSO,Mata Atlântica
 200078323 ,4c479f53-5abb-11e8-911c-28924ad12c5c,  -22.225000 ,  -50.301000 ,2016-04-25 17:02:00,Brasil,SÃO PAULO,OSCAR BRESSANE,Mata Atlântica
 200078309 ,4c479f45-5abb-11e8-911c-28924ad12c5c,  -20.632000 ,  -51.142000 ,2016-04-25 17:02:00,Brasil,SÃO PAULO,PEREIRA BARRETO,Mata Atlântica
 200078311 ,4c479f47-5abb-11e8-911c-28924ad12c5c,  -22.382000 ,  -48.678000 ,2016-04-25 17:02:00,Brasil,SÃO PAULO,JAÚ,Mata Atlântica
 200078312 ,4c479f48-5abb-11e8-911c-28924ad12c5c,  -22.803000 ,  -47.697000 ,2016-04-25 17:02:00,Brasil,SÃO PAULO,PIRACICABA,Cerrado
 200078313 ,4c479f49-5abb-11e8-911c-28924ad12c5c,  -21.911000 ,  -50.781000 ,2016-04-25 17:02:00,Brasil,SÃO PAULO,PARAPUÃ,Mata Atlântica
