id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 224336377 ,5a24dc56-5abb-11e8-911c-28924ad12c5c,  -22.779000 ,  -50.738000 ,2017-01-13 17:07:00,Brasil,SÃO PAULO,CRUZÁLIA,Mata Atlântica
 223944510 ,4e8c508a-5abb-11e8-911c-28924ad12c5c,  -23.468000 ,  -47.046000 ,2017-01-08 16:48:00,Brasil,SÃO PAULO,ARAÇARIGUAMA,Mata Atlântica
 223782982 ,6c03116a-5abb-11e8-911c-28924ad12c5c,  -21.881000 ,  -48.504000 ,2017-01-06 17:01:00,Brasil,SÃO PAULO,BOA ESPERANÇA DO SUL,Cerrado
 223782986 ,6be55fe1-5abb-11e8-911c-28924ad12c5c,  -20.216000 ,  -49.469000 ,2017-01-06 17:01:00,Brasil,SÃO PAULO,PAULO DE FARIA,Mata Atlântica
 223782989 ,6be55fe4-5abb-11e8-911c-28924ad12c5c,  -22.097000 ,  -52.198000 ,2017-01-06 17:01:00,Brasil,SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica
 223782990 ,6be55fe5-5abb-11e8-911c-28924ad12c5c,  -22.153000 ,  -48.936000 ,2017-01-06 17:01:00,Brasil,SÃO PAULO,AREALVA,Cerrado
 223782993 ,6be55fe8-5abb-11e8-911c-28924ad12c5c,  -22.152000 ,  -48.926000 ,2017-01-06 17:01:00,Brasil,SÃO PAULO,AREALVA,Cerrado
 224477708 ,4e9db38a-5abb-11e8-911c-28924ad12c5c,  -22.189000 ,  -47.135000 ,2017-01-15 16:54:00,Brasil,SÃO PAULO,MOGI GUAÇU,Cerrado
 224477712 ,4e9db38e-5abb-11e8-911c-28924ad12c5c,  -23.283000 ,  -47.674000 ,2017-01-15 16:54:00,Brasil,SÃO PAULO,BOITUVA,Mata Atlântica
 224477726 ,4e9db39b-5abb-11e8-911c-28924ad12c5c,  -23.136000 ,  -47.405000 ,2017-01-15 16:54:00,Brasil,SÃO PAULO,ELIAS FAUSTO,Mata Atlântica
 223471520 ,5a21b15c-5abb-11e8-911c-28924ad12c5c,  -19.982000 ,  -49.549000 ,2017-01-03 16:30:00,Brasil,SÃO PAULO,PAULO DE FARIA,Mata Atlântica
 223471524 ,5a21b15d-5abb-11e8-911c-28924ad12c5c,  -20.156000 ,  -48.590000 ,2017-01-03 16:30:00,Brasil,SÃO PAULO,GUAÍRA,Cerrado
 223296491 ,5a21251f-5abb-11e8-911c-28924ad12c5c,  -23.129000 ,  -46.809000 ,2017-01-01 16:42:00,Brasil,SÃO PAULO,JUNDIAÍ,Mata Atlântica
 223296497 ,5a212522-5abb-11e8-911c-28924ad12c5c,  -20.715000 ,  -48.189000 ,2017-01-01 16:43:00,Brasil,SÃO PAULO,MORRO AGUDO,Cerrado
 223296502 ,5a212527-5abb-11e8-911c-28924ad12c5c,  -20.636000 ,  -48.398000 ,2017-01-01 16:43:00,Brasil,SÃO PAULO,JABORANDI,Cerrado
 223944503 ,5a23c588-5abb-11e8-911c-28924ad12c5c,  -22.214000 ,  -49.677000 ,2017-01-08 16:48:00,Brasil,SÃO PAULO,GARÇA,Mata Atlântica
 223944505 ,5a23c58a-5abb-11e8-911c-28924ad12c5c,  -22.407000 ,  -51.219000 ,2017-01-08 16:48:00,Brasil,SÃO PAULO,MARTINÓPOLIS,Cerrado
 225794031 ,5a291c38-5abb-11e8-911c-28924ad12c5c,  -20.797000 ,  -47.938000 ,2017-02-02 16:43:00,Brasil,SÃO PAULO,ORLÂNDIA,Cerrado
 225794032 ,5a291c39-5abb-11e8-911c-28924ad12c5c,  -20.335000 ,  -47.798000 ,2017-02-02 16:43:00,Brasil,SÃO PAULO,ITUVERAVA,Cerrado
 225794029 ,5a291c36-5abb-11e8-911c-28924ad12c5c,  -20.334000 ,  -47.785000 ,2017-02-02 16:43:00,Brasil,SÃO PAULO,ITUVERAVA,Cerrado
