id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 40134917 ,2b4544d3-5abb-11e8-911c-28924ad12c5c,  -20.311000 ,  -48.856000 ,2007-10-08 17:13:00,Brasil,SÃO PAULO,COLÔMBIA,Cerrado
 34708184 ,55e3729d-5abb-11e8-911c-28924ad12c5c,  -19.977000 ,  -49.710000 ,2007-01-09 17:13:00,Brasil,SÃO PAULO,RIOLÂNDIA,Mata Atlântica
 34752121 ,55e3eff5-5abb-11e8-911c-28924ad12c5c,  -23.567000 ,  -48.547000 ,2007-01-11 17:00:00,Brasil,SÃO PAULO,BURI,Cerrado
 34752119 ,55e3eff2-5abb-11e8-911c-28924ad12c5c,  -23.566000 ,  -48.538000 ,2007-01-11 17:00:00,Brasil,SÃO PAULO,BURI,Cerrado
 34752117 ,55e3eff0-5abb-11e8-911c-28924ad12c5c,  -23.125000 ,  -47.640000 ,2007-01-11 17:00:00,Brasil,SÃO PAULO,TIETÊ,Mata Atlântica
 34752115 ,55e3efee-5abb-11e8-911c-28924ad12c5c,  -24.634000 ,  -49.040000 ,2007-01-11 17:00:00,Brasil,SÃO PAULO,RIBEIRA,Mata Atlântica
 34752110 ,55e3efed-5abb-11e8-911c-28924ad12c5c,  -23.575000 ,  -48.536000 ,2007-01-11 17:00:00,Brasil,SÃO PAULO,BURI,Cerrado
 34752109 ,55e3efec-5abb-11e8-911c-28924ad12c5c,  -23.272000 ,  -48.414000 ,2007-01-11 17:00:00,Brasil,SÃO PAULO,ANGATUBA,Cerrado
 34790529 ,55e3f186-5abb-11e8-911c-28924ad12c5c,  -20.834000 ,  -48.450000 ,2007-01-13 16:49:00,Brasil,SÃO PAULO,BEBEDOURO,Cerrado
 34790527 ,55e3f185-5abb-11e8-911c-28924ad12c5c,  -20.762000 ,  -48.767000 ,2007-01-13 16:49:00,Brasil,SÃO PAULO,SEVERÍNIA,Mata Atlântica
 34790526 ,55e3f184-5abb-11e8-911c-28924ad12c5c,  -20.456000 ,  -49.501000 ,2007-01-13 16:49:00,Brasil,SÃO PAULO,PALESTINA,Cerrado
 34824271 ,55e46e4c-5abb-11e8-911c-28924ad12c5c,  -24.623000 ,  -48.630000 ,2007-01-15 16:36:00,Brasil,SÃO PAULO,IPORANGA,Mata Atlântica
 34961914 ,55e5a123-5abb-11e8-911c-28924ad12c5c,  -20.642000 ,  -48.855000 ,2007-01-24 16:31:00,Brasil,SÃO PAULO,OLÍMPIA,Mata Atlântica
 34961908 ,55e5a122-5abb-11e8-911c-28924ad12c5c,  -23.020000 ,  -48.410000 ,2007-01-24 16:30:00,Brasil,SÃO PAULO,PARDINHO,Cerrado
 34961906 ,55e5a120-5abb-11e8-911c-28924ad12c5c,  -22.395000 ,  -48.633000 ,2007-01-24 16:30:00,Brasil,SÃO PAULO,JAÚ,Mata Atlântica
 34961905 ,55e5a11f-5abb-11e8-911c-28924ad12c5c,  -23.023000 ,  -48.405000 ,2007-01-24 16:30:00,Brasil,SÃO PAULO,PARDINHO,Cerrado
 34961904 ,55e5a11e-5abb-11e8-911c-28924ad12c5c,  -22.398000 ,  -48.626000 ,2007-01-24 16:30:00,Brasil,SÃO PAULO,JAÚ,Mata Atlântica
 34961903 ,55e5a11d-5abb-11e8-911c-28924ad12c5c,  -22.361000 ,  -46.934000 ,2007-01-24 16:30:00,Brasil,SÃO PAULO,MOGI GUAÇU,Cerrado
 34973378 ,263b38af-5abb-11e8-911c-28924ad12c5c,  -20.701000 ,  -51.389000 ,2007-01-25 17:14:00,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica
 34973377 ,263b38ae-5abb-11e8-911c-28924ad12c5c,  -20.710000 ,  -51.387000 ,2007-01-25 17:14:00,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica
 35053096 ,55e62d8f-5abb-11e8-911c-28924ad12c5c,  -21.522000 ,  -48.925000 ,2007-01-31 16:37:00,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado
 35053093 ,55e62d8c-5abb-11e8-911c-28924ad12c5c,  -22.345000 ,  -50.863000 ,2007-01-31 16:36:00,Brasil,SÃO PAULO,JOÃO RAMALHO,Cerrado
 35053092 ,55e62d8b-5abb-11e8-911c-28924ad12c5c,  -23.016000 ,  -46.483000 ,2007-01-31 16:36:00,Brasil,SÃO PAULO,BRAGANÇA PAULISTA,Mata Atlântica
 35066648 ,55e62e0e-5abb-11e8-911c-28924ad12c5c,  -21.196000 ,  -49.899000 ,2007-02-01 17:20:00,Brasil,SÃO PAULO,JOSÉ BONIFÁCIO,Mata Atlântica
 35066622 ,55e62e02-5abb-11e8-911c-28924ad12c5c,  -20.738000 ,  -51.145000 ,2007-02-01 17:20:00,Brasil,SÃO PAULO,PEREIRA BARRETO,Mata Atlântica
 35066620 ,55e62e00-5abb-11e8-911c-28924ad12c5c,  -22.019000 ,  -52.255000 ,2007-02-01 17:20:00,Brasil,SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica
 35066618 ,55e62dfe-5abb-11e8-911c-28924ad12c5c,  -21.135000 ,  -51.639000 ,2007-02-01 17:20:00,Brasil,SÃO PAULO,CASTILHO,Mata Atlântica
 35066617 ,55e62dfd-5abb-11e8-911c-28924ad12c5c,  -20.040000 ,  -47.753000 ,2007-02-01 17:20:00,Brasil,SÃO PAULO,IGARAPAVA,Cerrado
 35066611 ,55e62df7-5abb-11e8-911c-28924ad12c5c,  -20.995000 ,  -50.497000 ,2007-02-01 17:20:00,Brasil,SÃO PAULO,SANTO ANTÔNIO DO ARACANGUÁ,Mata Atlântica
 35066522 ,55e62ddb-5abb-11e8-911c-28924ad12c5c,  -22.021000 ,  -48.583000 ,2007-02-01 17:19:00,Brasil,SÃO PAULO,BOCAINA,Cerrado
 35100413 ,55e6d2de-5abb-11e8-911c-28924ad12c5c,  -23.548000 ,  -48.802000 ,2007-02-03 17:07:00,Brasil,SÃO PAULO,PARANAPANEMA,Cerrado
 35100407 ,55e6d2d8-5abb-11e8-911c-28924ad12c5c,  -23.558000 ,  -48.810000 ,2007-02-03 17:07:00,Brasil,SÃO PAULO,PARANAPANEMA,Cerrado
 35125783 ,55e751d7-5abb-11e8-911c-28924ad12c5c,  -22.353000 ,  -52.336000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica
 35125780 ,55e751d6-5abb-11e8-911c-28924ad12c5c,  -21.782000 ,  -47.861000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,SÃO CARLOS,Cerrado
 35125771 ,55e751d5-5abb-11e8-911c-28924ad12c5c,  -22.351000 ,  -52.319000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica
 35125770 ,55e751d4-5abb-11e8-911c-28924ad12c5c,  -20.340000 ,  -47.792000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,ITUVERAVA,Cerrado
 35125769 ,55e751d3-5abb-11e8-911c-28924ad12c5c,  -22.436000 ,  -47.214000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,ENGENHEIRO COELHO,Mata Atlântica
 35125768 ,55e751d2-5abb-11e8-911c-28924ad12c5c,  -23.018000 ,  -46.331000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,PIRACAIA,Mata Atlântica
 35125765 ,55e751d1-5abb-11e8-911c-28924ad12c5c,  -22.167000 ,  -47.131000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,MOGI GUAÇU,Cerrado
 35125764 ,55e751d0-5abb-11e8-911c-28924ad12c5c,  -22.345000 ,  -52.312000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica
 35125763 ,55e751cf-5abb-11e8-911c-28924ad12c5c,  -23.118000 ,  -46.317000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,NAZARÉ PAULISTA,Mata Atlântica
 35125762 ,55e751ce-5abb-11e8-911c-28924ad12c5c,  -22.347000 ,  -52.330000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,TEODORO SAMPAIO,Mata Atlântica
 35125761 ,55e751cd-5abb-11e8-911c-28924ad12c5c,  -21.753000 ,  -49.469000 ,2007-02-05 16:55:00,Brasil,SÃO PAULO,CAFELÂNDIA,Mata Atlântica
 35137974 ,55e753f4-5abb-11e8-911c-28924ad12c5c,  -22.166000 ,  -51.017000 ,2007-02-06 17:38:00,Brasil,SÃO PAULO,RANCHARIA,Cerrado
 35137972 ,55e753f2-5abb-11e8-911c-28924ad12c5c,  -21.027000 ,  -51.583000 ,2007-02-06 17:38:00,Brasil,SÃO PAULO,CASTILHO,Mata Atlântica
 35137958 ,55e753ec-5abb-11e8-911c-28924ad12c5c,  -20.717000 ,  -51.391000 ,2007-02-06 17:38:00,Brasil,SÃO PAULO,ANDRADINA,Mata Atlântica
 35137955 ,55e753e9-5abb-11e8-911c-28924ad12c5c,  -19.950000 ,  -50.470000 ,2007-02-06 17:38:00,Brasil,SÃO PAULO,POPULINA,Mata Atlântica
 35137940 ,55e753e2-5abb-11e8-911c-28924ad12c5c,  -21.618000 ,  -51.648000 ,2007-02-06 17:38:00,Brasil,SÃO PAULO,DRACENA,Mata Atlântica
