id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1180766216 ,d54344fb-ccaa-338c-ba34-cb5c0cf848d3,  -21.241000 ,  -50.463000 ,2019-07-11 16:35:00,Brasil,SÃO PAULO,ARAÇATUBA,Mata Atlântica
 829202294 ,0a01ab33-9a41-3ba6-bde8-e87bc4b23376,  -23.637000 ,  -49.037000 ,2019-01-19 17:05:00,Brasil,SÃO PAULO,ITAÍ,Cerrado
 840728606 ,7eb189b2-bb69-30af-a235-68992c37f2b8,  -20.615000 ,  -48.003000 ,2019-01-28 17:00:00,Brasil,SÃO PAULO,MORRO AGUDO,Cerrado
 840728605 ,1eb0ebb4-32cc-300f-85ef-0c6914bb176f,  -21.871000 ,  -48.946000 ,2019-01-28 17:00:00,Brasil,SÃO PAULO,IACANGA,Mata Atlântica
 840728581 ,fe45e7a5-7625-30f6-90a4-ee9418b5be08,  -23.631000 ,  -45.426000 ,2019-01-28 17:00:00,Brasil,SÃO PAULO,CARAGUATATUBA,Mata Atlântica
 837588680 ,2507ddad-80f4-3802-8a5f-8b91a6cd906f,  -21.860000 ,  -47.492000 ,2019-01-21 16:55:00,Brasil,SÃO PAULO,PORTO FERREIRA,Mata Atlântica
 837588681 ,feadb3d5-50ac-3bff-8e2b-bcea07271a68,  -21.859000 ,  -47.482000 ,2019-01-21 16:55:00,Brasil,SÃO PAULO,PORTO FERREIRA,Mata Atlântica
 837611403 ,9694a796-3f14-385e-bf6e-664c32cf781a,  -20.270000 ,  -50.541000 ,2019-01-23 16:40:00,Brasil,SÃO PAULO,JALES,Mata Atlântica
 856881591 ,fd108595-ba0c-3902-a089-bd5a39b585ac,  -21.797000 ,  -50.889000 ,2019-02-02 17:20:00,Brasil,SÃO PAULO,OSVALDO CRUZ,Mata Atlântica
 871201512 ,f42b2a40-f000-3134-bfdf-6e6cbc8b5c28,  -21.860000 ,  -47.487000 ,2019-02-10 16:30:00,Brasil,SÃO PAULO,PORTO FERREIRA,Mata Atlântica
 873889849 ,e66e287b-373f-301b-9475-2a787cf9778c,  -22.249000 ,  -52.247000 ,2019-02-11 17:10:00,Brasil,SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica
 921565828 ,17dca03a-a00d-3582-a6d7-7b5daaae13f9,  -24.033000 ,  -46.523000 ,2019-03-05 16:35:00,Brasil,SÃO PAULO,PRAIA GRANDE,Mata Atlântica
 1018061427 ,fca74894-d983-3044-be47-583d841c834f,  -22.555000 ,  -47.878000 ,2019-04-20 16:45:00,Brasil,SÃO PAULO,SÃO PEDRO,Cerrado
 1018061428 ,3d007c21-61f6-3547-a857-5332ad286f84,  -22.553000 ,  -47.867000 ,2019-04-20 16:45:00,Brasil,SÃO PAULO,SÃO PEDRO,Cerrado
 1027974459 ,b26d98d8-8dc4-3e65-b723-b312799d9192,  -21.756000 ,  -49.696000 ,2019-04-25 17:05:00,Brasil,SÃO PAULO,CAFELÂNDIA,Mata Atlântica
 1027974460 ,c12b3e41-2a7f-36e2-a515-82ed58108eef,  -21.755000 ,  -49.686000 ,2019-04-25 17:05:00,Brasil,SÃO PAULO,CAFELÂNDIA,Mata Atlântica
 1027974461 ,bc938edc-b198-34ab-bdb8-c695bcc2b663,  -21.646000 ,  -48.940000 ,2019-04-25 17:05:00,Brasil,SÃO PAULO,ITÁPOLIS,Cerrado
 1027974462 ,b390776b-32b4-39da-94bc-8d3ebceea1d2,  -21.637000 ,  -49.002000 ,2019-04-25 17:05:00,Brasil,SÃO PAULO,BORBOREMA,Cerrado
 1027974465 ,f897d49c-654b-3d77-9ff2-87a75b4cd929,  -19.998000 ,  -50.063000 ,2019-04-25 17:05:00,Brasil,SÃO PAULO,CARDOSO,Mata Atlântica
 1050941926 ,febb03e2-37a7-34bd-a5f2-20a47f28763b,  -20.170000 ,  -50.016000 ,2019-05-09 17:20:00,Brasil,SÃO PAULO,CARDOSO,Mata Atlântica
